2020-04-14 12:00:55.993774,8571,199,1837
2020-04-15 12:00:54.877370,8579,199,1837
2020-04-16 12:00:58.543122,8590,199,1838
2020-04-17 12:00:52.468096,8594,199,1838
2020-04-18 12:00:50.762279,8608,199,1838
2020-04-19 12:00:52.178158,8616,199,1838
2020-04-20 12:00:59.436305,8625,199,1839
2020-04-21 12:00:55.237167,8628,199,1839
2020-04-23 12:00:50.846324,8645,199,1840
2020-04-24 12:00:54.632291,8643,199,1840
2020-04-26 12:01:02.239442,8649,199,1840
2020-04-27 12:00:49.485804,8654,199,1840
2020-04-28 12:00:49.434095,8656,199,1840
2020-04-29 12:01:32.217297,8650,201,1840
2020-04-30 12:01:10.027382,8640,201,1840
2020-05-01 12:01:08.045247,8646,201,1840
2020-05-02 12:00:46.009612,8644,201,1840
2020-05-03 12:00:48.343194,8646,201,1840
2020-05-04 12:00:53.159072,8658,201,1840
2020-05-05 12:00:49.176170,8657,201,1841
2020-05-06 12:01:20.727045,8655,201,1841
2020-05-07 12:00:45.165808,8660,202,1842
2020-05-08 12:00:49.025487,8665,202,1842
2020-05-09 12:01:08.144612,8677,202,1842
2020-05-10 12:00:50.318012,8686,202,1842
2020-05-11 12:00:56.418544,8691,202,1842
2020-05-12 12:00:52.941396,8699,202,1842
2020-05-13 12:01:25.805767,8701,203,1842
2020-05-14 12:00:52.783892,8709,203,1842
2020-05-15 12:00:50.553432,8704,203,1843
2020-05-16 12:00:50.553116,8701,204,1844
2020-05-17 12:00:52.104865,8705,204,1844
2020-05-18 12:00:51.781748,8709,204,1844
2020-05-19 12:00:50.966753,8712,205,1844
2020-05-20 12:00:54.712125,8720,205,1844
2020-05-21 12:00:52.417182,8725,205,1844
2020-05-23 12:00:52.460882,8736,205,1844
2020-05-24 12:00:49.243242,8745,205,1844
2020-05-25 12:01:00.019112,8755,205,1844
2020-05-26 12:00:52.666717,8748,204,1845
2020-05-27 12:00:52.991855,8754,204,1845
2020-05-28 12:00:52.296252,8754,204,1846
2020-05-29 12:00:56.034347,8763,204,1846
2020-05-30 12:00:59.114681,8770,204,1846
2020-05-31 12:00:58.421232,8772,204,1846
2020-06-01 12:00:54.636957,8775,204,1846
2020-06-02 12:01:02.773764,8782,204,1846
2020-06-03 12:01:10.327079,8795,204,1846
2020-06-05 12:00:56.928288,8810,204,1846
2020-06-06 12:00:54.878143,8815,204,1846
2020-06-07 12:00:58.400991,8817,204,1846
2020-06-08 12:01:05.538572,8822,204,1846
2020-06-09 12:01:04.058691,8825,204,1846
2020-06-10 12:00:58.297744,8831,204,1846
2020-06-11 12:00:55.774268,8836,204,1847
2020-06-12 12:01:02.071642,8839,204,1847
2020-06-13 12:00:53.258325,8847,204,1848
2020-06-14 12:00:55.931415,8850,204,1848
2020-06-15 12:00:55.696899,8855,204,1848
2020-06-16 12:01:09.561912,8862,204,1848
2020-06-17 12:01:06.138791,8862,204,1848
2020-06-18 12:01:03.210151,8860,204,1848
2020-06-19 12:00:59.801784,8861,204,1848
